id_provincia_indec,fecha,puestos,masa
46.0,2016-03-01,85312.0,1002157500.0
46.0,2016-04-01,83878.0,1024114457.0
46.0,2016-05-01,83257.0,1055458788.0
46.0,2016-06-01,83809.0,1549108390.0
46.0,2016-07-01,82897.0,1148576746.0
46.0,2016-08-01,82696.0,1178997199.0
46.0,2016-09-01,82772.0,1171237282.0
46.0,2016-10-01,83196.0,1192813270.0
46.0,2016-11-01,83471.0,1226493664.0
46.0,2016-12-01,83679.0,1814215520.0
46.0,2017-01-01,83344.0,1271368060.0
46.0,2017-02-01,86282.0,1262252376.0
46.0,2017-03-01,87007.0,1411446370.0
46.0,2017-04-01,85551.0,1383206549.0
46.0,2017-05-01,85389.0,1413244089.0
46.0,2017-06-01,85525.0,2144360095.0
46.0,2017-07-01,84262.0,1626441360.0
46.0,2017-08-01,84316.0,1618371936.0
46.0,2017-09-01,83891.0,1617762721.0
46.0,2017-10-01,84544.0,1659215907.0
46.0,2017-11-01,84450.0,1678373746.0
46.0,2017-12-01,84711.0,2497307781.0
46.0,2018-01-01,83673.0,1712897981.0
46.0,2018-02-01,86055.0,1724094378.0
46.0,2018-03-01,86587.0,1806191313.0
46.0,2018-04-01,85275.0,1821162777.0
46.0,2018-05-01,84592.0,1841180975.0
46.0,2018-06-01,84447.0,2701927671.0
46.0,2018-07-01,83530.0,1944320487.0
46.0,2018-08-01,83457.0,1967584897.0
46.0,2018-09-01,83309.0,1976469438.0
46.0,2018-10-01,83999.0,2054527943.0
46.0,2018-11-01,83768.0,2290845687.0
46.0,2018-12-01,84012.0,3378071136.0
46.0,2019-01-01,83447.0,2365555127.0
46.0,2019-02-01,85805.0,2415435134.0
46.0,2019-03-01,85499.0,2614831470.0
46.0,2019-04-01,84706.0,2678111581.0
46.0,2019-05-01,84410.0,2734643632.0
46.0,2019-06-01,84547.0,4015527381.0
46.0,2019-07-01,83154.0,2836555385.0
46.0,2019-08-01,83072.0,2883624050.0
46.0,2019-09-01,82418.0,2934609110.0
46.0,2019-10-01,83290.0,3527334510.0
46.0,2019-11-01,82906.0,3199564037.0
46.0,2019-12-01,84499.0,4585911646.0
46.0,2020-01-01,83005.0,3261181773.0
46.0,2020-02-01,85598.0,3307205978.0
46.0,2020-03-01,85802.0,3341421569.0
46.0,2020-04-01,83770.0,3262981013.0
46.0,2020-05-01,83165.0,3271729697.0
46.0,2020-06-01,83286.0,4812215140.0
46.0,2020-07-01,82484.0,3495268380.0
46.0,2020-08-01,82410.0,3456705918.0
46.0,2020-09-01,82435.0,3497900643.0
46.0,2020-10-01,82686.0,3646608952.0
46.0,2020-11-01,82842.0,3737807283.0
46.0,2020-12-01,83344.0,5572740853.0
46.0,2021-01-01,83785.0,3965663787.0
46.0,2021-02-01,85914.0,4321769202.0
46.0,2021-03-01,86129.0,4452141685.0
46.0,2021-04-01,86019.0,4659001888.0
46.0,2021-05-01,85949.0,4749679982.0
46.0,2021-06-01,86455.0,7189085511.0
46.0,2021-07-01,85363.0,5034791367.0
46.0,2021-08-01,85591.0,5156590569.0
46.0,2021-09-01,86845.0,5752784721.0
46.0,2021-10-01,87229.0,5967901122.0
46.0,2021-11-01,88131.0,6209919468.0
46.0,2021-12-01,88098.0,9263068421.0
46.0,2022-01-01,87988.0,7145556000.0
46.0,2022-02-01,90559.0,7412111167.0
46.0,2022-03-01,91217.0,7908149525.0
46.0,2022-04-01,90817.0,8426889852.0
46.0,2022-05-01,90567.0,8816415068.0
46.0,2022-06-01,91303.0,13703867439.0
46.0,2022-07-01,90923.0,9888226168.0
46.0,2022-08-01,91018.0,10277035126.0
46.0,2022-09-01,91511.0,11208275210.0
46.0,2022-10-01,91947.0,11754197818.0
46.0,2022-11-01,92441.0,12365777286.0
50.0,2014-01-01,407694.0,3543166666.0
50.0,2014-02-01,417718.0,3519642369.0
50.0,2014-03-01,423322.0,3701876100.0
50.0,2014-04-01,430541.0,4070661639.0
50.0,2014-05-01,411720.0,4104192936.0
50.0,2014-06-01,408525.0,5786694867.0
50.0,2014-07-01,412825.0,4454026565.0
50.0,2014-08-01,412224.0,4338751896.0
50.0,2014-09-01,414267.0,4384300610.0
50.0,2014-10-01,418282.0,4477834723.0
50.0,2014-11-01,420951.0,4547877794.0
50.0,2014-12-01,423070.0,6531299181.0
50.0,2015-01-01,423352.0,4901426814.0
50.0,2015-02-01,431410.0,4907082428.0
50.0,2015-03-01,435207.0,5155095532.0
50.0,2015-04-01,439946.0,5387788158.0
50.0,2015-05-01,423972.0,5571741722.0
50.0,2015-06-01,428637.0,8216949864.0
50.0,2015-07-01,425654.0,5989824095.0
50.0,2015-08-01,428460.0,6174725518.0
50.0,2015-09-01,423200.0,5971380681.0
50.0,2015-10-01,422384.0,6004308969.0
50.0,2015-11-01,428141.0,6129091532.0
50.0,2015-12-01,427273.0,8818821501.0
50.0,2016-01-01,423301.0,6323784502.0
50.0,2016-02-01,428744.0,6434471561.0
50.0,2016-03-01,432353.0,6649338989.0
50.0,2016-04-01,430284.0,6878247772.0
50.0,2016-05-01,416330.0,7046640730.0
50.0,2016-06-01,417800.0,10032079306.0
50.0,2016-07-01,417981.0,7354939176.0
50.0,2016-08-01,420468.0,7692913834.0
50.0,2016-09-01,419313.0,7622190724.0
50.0,2016-10-01,420009.0,7824699451.0
50.0,2016-11-01,422723.0,7967096044.0
50.0,2016-12-01,425729.0,11527344752.0
50.0,2017-01-01,422475.0,8465895086.0
50.0,2017-02-01,429932.0,8556912720.0
50.0,2017-03-01,435189.0,9016395103.0
50.0,2017-04-01,428049.0,8817194084.0
50.0,2017-05-01,419518.0,8901377443.0
50.0,2017-06-01,422466.0,12740949878.0
50.0,2017-07-01,421212.0,9491464454.0
50.0,2017-08-01,423606.0,9710085132.0
50.0,2017-09-01,422664.0,9621049483.0
50.0,2017-10-01,424230.0,9823071809.0
50.0,2017-11-01,428359.0,9982322086.0
50.0,2017-12-01,432088.0,14432450419.0
50.0,2018-01-01,428610.0,10619467335.0
50.0,2018-02-01,437066.0,10604226797.0
50.0,2018-03-01,442251.0,11074829902.0
50.0,2018-04-01,442063.0,11294893978.0
50.0,2018-05-01,427492.0,11340504805.0
50.0,2018-06-01,426699.0,15809637064.0
50.0,2018-07-01,424991.0,11434240931.0
50.0,2018-08-01,427580.0,12007939176.0
50.0,2018-09-01,423208.0,11989275349.0
50.0,2018-10-01,425427.0,12668934460.0
50.0,2018-11-01,427843.0,13410559648.0
50.0,2018-12-01,429334.0,19289815217.0
50.0,2019-01-01,427360.0,14649481126.0
50.0,2019-02-01,435422.0,15010758748.0
50.0,2019-03-01,440510.0,15552810212.0
50.0,2019-04-01,440174.0,15928403978.0
50.0,2019-05-01,425465.0,16619851245.0
50.0,2019-06-01,427238.0,23135182167.0
50.0,2019-07-01,426035.0,17252379306.0
50.0,2019-08-01,426627.0,18005252042.0
50.0,2019-09-01,422803.0,18453015731.0
50.0,2019-10-01,424053.0,19559251366.0
50.0,2019-11-01,425592.0,20298308932.0
50.0,2019-12-01,425532.0,28923426273.0
50.0,2020-01-01,420450.0,22336811687.0
50.0,2020-02-01,429924.0,22777094933.0
50.0,2020-03-01,430528.0,22344308056.0
50.0,2020-04-01,412532.0,20911215193.0
50.0,2020-05-01,400598.0,20856077881.0
50.0,2020-06-01,400040.0,27512432095.0
50.0,2020-07-01,399798.0,21749738625.0
50.0,2020-08-01,400312.0,21923337689.0
50.0,2020-09-01,400979.0,22688665624.0
50.0,2020-10-01,401355.0,24959057849.0
50.0,2020-11-01,405644.0,24250490557.0
50.0,2020-12-01,406387.0,35114574322.0
50.0,2021-01-01,407057.0,25793093212.0
50.0,2021-02-01,414341.0,26612196510.0
50.0,2021-03-01,418351.0,28127840335.0
50.0,2021-04-01,416659.0,28712539857.0
50.0,2021-05-01,405403.0,28525142217.0
50.0,2021-06-01,408875.0,41420548477.0
50.0,2021-07-01,407783.0,31207953526.0
50.0,2021-08-01,410072.0,32185086934.0
50.0,2021-09-01,410468.0,33620417018.0
50.0,2021-10-01,410876.0,35426815557.0
50.0,2021-11-01,418990.0,37410319115.0
50.0,2021-12-01,421148.0,54213458584.0
50.0,2022-01-01,420055.0,40658951663.0
50.0,2022-02-01,427204.0,41835799363.0
50.0,2022-03-01,433225.0,46963480919.0
50.0,2022-04-01,427486.0,48170643301.0
50.0,2022-05-01,419360.0,50212158920.0
50.0,2022-06-01,423347.0,72993070868.0
50.0,2022-07-01,423768.0,55260171938.0
50.0,2022-08-01,422842.0,59389880689.0
50.0,2022-09-01,424664.0,63252961029.0
50.0,2022-10-01,425905.0,67180958171.0
50.0,2022-11-01,429437.0,72308318118.0
54.0,2014-01-01,200518.0,1699151675.0
54.0,2014-02-01,201139.0,1601627325.0
54.0,2014-03-01,204727.0,1698823021.0
54.0,2014-04-01,206340.0,1798724630.0
54.0,2014-05-01,208729.0,1841391674.0
54.0,2014-06-01,210167.0,2557123487.0
54.0,2014-07-01,210032.0,1996835468.0
54.0,2014-08-01,209016.0,2016555616.0
54.0,2014-09-01,209506.0,2063124798.0
54.0,2014-10-01,207245.0,2113024806.0
54.0,2014-11-01,211027.0,2186551023.0
54.0,2014-12-01,211610.0,3063382045.0
54.0,2015-01-01,208575.0,2343488627.0
54.0,2015-02-01,210423.0,2233803661.0
54.0,2015-03-01,215642.0,2362941148.0
54.0,2015-04-01,218252.0,2483731363.0
54.0,2015-05-01,221244.0,2592898343.0
54.0,2015-06-01,224024.0,3665463967.0
54.0,2015-07-01,224269.0,2850284594.0
54.0,2015-08-01,224877.0,2905599994.0
54.0,2015-09-01,222547.0,2947017248.0
54.0,2015-10-01,220298.0,2970369935.0
54.0,2015-11-01,220241.0,3067665582.0
54.0,2015-12-01,218470.0,4186227593.0
54.0,2016-01-01,214399.0,3242989085.0
54.0,2016-02-01,214442.0,3073708639.0
54.0,2016-03-01,219353.0,3279052028.0
54.0,2016-04-01,222509.0,3490944432.0
54.0,2016-05-01,224270.0,3590134619.0
54.0,2016-06-01,225377.0,4964591967.0
54.0,2016-07-01,224589.0,3813584786.0
54.0,2016-08-01,223189.0,3859504511.0
54.0,2016-09-01,220263.0,3869793573.0
54.0,2016-10-01,218649.0,3978359469.0
54.0,2016-11-01,219178.0,4043244271.0
54.0,2016-12-01,218884.0,5690982812.0
54.0,2017-01-01,215390.0,4185711786.0
54.0,2017-02-01,215538.0,4187957870.0
54.0,2017-03-01,220515.0,4412020173.0
54.0,2017-04-01,225128.0,4527811191.0
54.0,2017-05-01,229211.0,4687478387.0
54.0,2017-06-01,231920.0,6486918070.0
54.0,2017-07-01,230791.0,4915271321.0
54.0,2017-08-01,229125.0,4954189339.0
54.0,2017-09-01,223604.0,4934623114.0
54.0,2017-10-01,222450.0,5018234824.0
54.0,2017-11-01,223177.0,5108286993.0
54.0,2017-12-01,224131.0,7080532523.0
54.0,2018-01-01,222026.0,5406495130.0
54.0,2018-02-01,221048.0,5249921970.0
54.0,2018-03-01,227765.0,5446148735.0
54.0,2018-04-01,233039.0,5610964135.0
54.0,2018-05-01,235672.0,5783829078.0
54.0,2018-06-01,235468.0,7838172618.0
54.0,2018-07-01,233645.0,5880561103.0
54.0,2018-08-01,232288.0,6182509476.0
54.0,2018-09-01,226660.0,6030131400.0
54.0,2018-10-01,223207.0,6256150788.0
54.0,2018-11-01,223377.0,6406574635.0
54.0,2018-12-01,224117.0,8954138120.0
54.0,2019-01-01,223090.0,7301338591.0
54.0,2019-02-01,222104.0,7172813849.0
54.0,2019-03-01,228743.0,7470015423.0
54.0,2019-04-01,233255.0,7612149828.0
54.0,2019-05-01,236341.0,7949999512.0
54.0,2019-06-01,237596.0,10942852086.0
54.0,2019-07-01,236372.0,8185391815.0
54.0,2019-08-01,214815.0,7811891683.0
54.0,2019-09-01,229162.0,8482899972.0
54.0,2019-10-01,227588.0,8990173201.0
54.0,2019-11-01,225951.0,8933356306.0
54.0,2019-12-01,227632.0,12469566433.0
54.0,2020-01-01,225071.0,9453667004.0
54.0,2020-02-01,224581.0,9923443131.0
54.0,2020-03-01,230228.0,10307336843.0
54.0,2020-04-01,230149.0,10126996584.0
54.0,2020-05-01,231716.0,10285910858.0
54.0,2020-06-01,232689.0,14271456685.0
54.0,2020-07-01,230983.0,10629329102.0
54.0,2020-08-01,230102.0,10730609232.0
54.0,2020-09-01,227850.0,12151287669.0
54.0,2020-10-01,225530.0,12822573200.0
54.0,2020-11-01,225597.0,13031975971.0
54.0,2020-12-01,226378.0,18069893126.0
54.0,2021-01-01,225603.0,13658976190.0
54.0,2021-02-01,227021.0,15454484327.0
54.0,2021-03-01,234329.0,16290614232.0
54.0,2021-04-01,239259.0,16897673470.0
54.0,2021-05-01,242974.0,19748954701.0
54.0,2021-06-01,243007.0,21414895377.0
54.0,2021-07-01,242780.0,20139570632.0
54.0,2021-08-01,220114.0,18873817346.0
54.0,2021-09-01,218274.0,19226855555.0
54.0,2021-10-01,237105.0,21817434175.0
54.0,2021-11-01,238648.0,22447799328.0
54.0,2021-12-01,239009.0,31041927321.0
54.0,2022-01-01,235937.0,23428085101.0
54.0,2022-02-01,237505.0,24038113339.0
54.0,2022-03-01,241769.0,25889237425.0
54.0,2022-04-01,245503.0,27919166716.0
54.0,2022-05-01,250893.0,30124601240.0
54.0,2022-06-01,254521.0,42535369479.0
54.0,2022-07-01,256021.0,34255411396.0
54.0,2022-08-01,255182.0,37222069877.0
54.0,2022-09-01,253418.0,38159197250.0
54.0,2022-10-01,250593.0,41124268947.0
54.0,2022-11-01,251020.0,44589352561.0
58.0,2014-01-01,171142.0,2285362509.0
58.0,2014-02-01,171344.0,2302668342.0
58.0,2014-03-01,171023.0,2498475050.0
58.0,2014-04-01,169858.0,2397338637.0
58.0,2014-05-01,170123.0,2562612297.0
58.0,2014-06-01,171521.0,3608357132.0
58.0,2014-07-01,172256.0,2718850617.0
58.0,2014-08-01,172455.0,2792580476.0
58.0,2014-09-01,173636.0,2889889039.0
58.0,2014-10-01,174039.0,2944478797.0
58.0,2014-11-01,176067.0,3025225557.0
58.0,2014-12-01,177711.0,4495024372.0
58.0,2015-01-01,178305.0,3440009601.0
58.0,2015-02-01,180083.0,3673351937.0
58.0,2015-03-01,178930.0,3682909198.0
58.0,2015-04-01,179570.0,3656539075.0
58.0,2015-05-01,178977.0,3718170662.0
58.0,2015-06-01,179833.0,5431818259.0
58.0,2015-07-01,180057.0,3826572406.0
58.0,2015-08-01,181089.0,3946145504.0
58.0,2015-09-01,180644.0,3984334914.0
58.0,2015-10-01,181187.0,3990331464.0
58.0,2015-11-01,181507.0,4011650285.0
58.0,2015-12-01,183168.0,5885691348.0
58.0,2016-01-01,180630.0,4235994628.0
58.0,2016-02-01,180750.0,4171656596.0
58.0,2016-03-01,180111.0,4664450125.0
58.0,2016-04-01,179356.0,4687036902.0
58.0,2016-05-01,178551.0,4572527227.0
58.0,2016-06-01,180030.0,6614548395.0
58.0,2016-07-01,180120.0,5178683702.0
58.0,2016-08-01,179675.0,5157705691.0
58.0,2016-09-01,178562.0,5080893952.0
58.0,2016-10-01,178855.0,5272089547.0
58.0,2016-11-01,179875.0,5318113044.0
58.0,2016-12-01,180942.0,7906667897.0
58.0,2017-01-01,180335.0,5733622590.0
58.0,2017-02-01,178942.0,5444936990.0
58.0,2017-03-01,177868.0,5586262105.0
58.0,2017-04-01,177165.0,5646252447.0
58.0,2017-05-01,177653.0,5796270278.0
58.0,2017-06-01,177994.0,8631905241.0
58.0,2017-07-01,178579.0,6142537291.0
58.0,2017-08-01,179157.0,6124826109.0
58.0,2017-09-01,179132.0,6225147219.0
58.0,2017-10-01,181133.0,6558538275.0
58.0,2017-11-01,181204.0,6596971643.0
58.0,2017-12-01,182287.0,9662828450.0
58.0,2018-01-01,175864.0,6862996852.0
58.0,2018-02-01,181193.0,6961293727.0
58.0,2018-03-01,181521.0,7146521426.0
58.0,2018-04-01,180228.0,7293299798.0
58.0,2018-05-01,180463.0,7858600555.0
58.0,2018-06-01,180059.0,10851075696.0
58.0,2018-07-01,180364.0,7958983353.0
58.0,2018-08-01,181132.0,8167607308.0
58.0,2018-09-01,180829.0,8364175450.0
58.0,2018-10-01,180924.0,8973163096.0
58.0,2018-11-01,182767.0,9417945684.0
58.0,2018-12-01,183787.0,13717651702.0
58.0,2019-01-01,184254.0,10358958449.0
58.0,2019-02-01,183580.0,10418762096.0
58.0,2019-03-01,184181.0,10941088402.0
58.0,2019-04-01,183691.0,11341461108.0
58.0,2019-05-01,158028.0,10643573579.0
58.0,2019-06-01,184042.0,17029539769.0
58.0,2019-07-01,185152.0,12801212601.0
58.0,2019-08-01,185331.0,12835090768.0
58.0,2019-09-01,185095.0,13058603643.0
58.0,2019-10-01,185368.0,14266209322.0
58.0,2019-11-01,185179.0,14829392433.0
58.0,2019-12-01,186526.0,21420347077.0
58.0,2020-01-01,185450.0,16234400262.0
58.0,2020-02-01,184665.0,16165148726.0
58.0,2020-03-01,184015.0,16289875046.0
58.0,2020-04-01,179883.0,14492509453.0
58.0,2020-05-01,178276.0,15524073676.0
58.0,2020-06-01,177693.0,21385603749.0
58.0,2020-07-01,171832.0,15033325440.0
58.0,2020-08-01,175961.0,15250885650.0
58.0,2020-09-01,176502.0,15867476084.0
58.0,2020-10-01,176796.0,16245940395.0
58.0,2020-11-01,177743.0,16890262343.0
58.0,2020-12-01,178802.0,24073693415.0
58.0,2021-01-01,179383.0,18281093242.0
58.0,2021-02-01,179328.0,18001607664.0
58.0,2021-03-01,180423.0,20093837380.0
58.0,2021-04-01,180283.0,20263177728.0
58.0,2021-05-01,180707.0,21217998304.0
58.0,2021-06-01,181231.0,28593693695.0
58.0,2021-07-01,182434.0,23151160470.0
58.0,2021-08-01,183711.0,23849497555.0
58.0,2021-09-01,184488.0,25298773716.0
58.0,2021-10-01,185085.0,25820872366.0
58.0,2021-11-01,186495.0,26653708210.0
58.0,2021-12-01,188459.0,41185247776.0
58.0,2022-01-01,188485.0,30123692798.0
58.0,2022-02-01,189313.0,30471522373.0
58.0,2022-03-01,185577.0,34894379087.0
58.0,2022-04-01,184646.0,37334960987.0
58.0,2022-05-01,189993.0,39943177332.0
58.0,2022-06-01,190828.0,54127753321.0
58.0,2022-07-01,192159.0,45186814838.0
58.0,2022-08-01,192701.0,47812273813.0
58.0,2022-09-01,193481.0,51166655397.0
58.0,2022-10-01,193581.0,55385328668.0
58.0,2022-11-01,195325.0,59811444621.0
62.0,2014-01-01,191198.0,1899527681.0
62.0,2014-02-01,190162.0,1949543700.0
62.0,2014-03-01,187669.0,2044987876.0
62.0,2014-04-01,185127.0,2021338312.0
62.0,2014-05-01,184290.0,2074953498.0
62.0,2014-06-01,186699.0,2950211681.0
62.0,2014-07-01,187203.0,2200997788.0
62.0,2014-08-01,187291.0,2228426435.0
62.0,2014-09-01,188345.0,2313556300.0
62.0,2014-10-01,187919.0,2352920505.0
62.0,2014-11-01,190142.0,2412878294.0
62.0,2014-12-01,192010.0,3536857048.0
62.0,2015-01-01,195217.0,2664742689.0
62.0,2015-02-01,195671.0,2814274803.0
62.0,2015-03-01,193783.0,2843868982.0
62.0,2015-04-01,192931.0,2786918806.0
62.0,2015-05-01,191798.0,2877762203.0
62.0,2015-06-01,194518.0,4231500974.0
62.0,2015-07-01,194711.0,3073392042.0
62.0,2015-08-01,194900.0,3142657960.0
62.0,2015-09-01,194578.0,3209747451.0
62.0,2015-10-01,194590.0,3226246013.0
62.0,2015-11-01,195416.0,3266067752.0
62.0,2015-12-01,197670.0,4768943827.0
62.0,2016-01-01,198005.0,3452895238.0
62.0,2016-02-01,198067.0,3538201321.0
62.0,2016-03-01,196203.0,3717314043.0
62.0,2016-04-01,193738.0,3761413029.0
62.0,2016-05-01,192403.0,3772425127.0
62.0,2016-06-01,194374.0,5506030493.0
62.0,2016-07-01,194476.0,4083633439.0
62.0,2016-08-01,194707.0,4144947946.0
62.0,2016-09-01,194566.0,4157354195.0
62.0,2016-10-01,193818.0,4272543642.0
62.0,2016-11-01,195096.0,4357291070.0
62.0,2016-12-01,195708.0,6395219299.0
62.0,2017-01-01,197638.0,4675987685.0
62.0,2017-02-01,195944.0,4653388470.0
62.0,2017-03-01,194285.0,4754912833.0
62.0,2017-04-01,190821.0,4757382348.0
62.0,2017-05-01,190488.0,4839271027.0
62.0,2017-06-01,193709.0,7058078543.0
62.0,2017-07-01,192436.0,5079426633.0
62.0,2017-08-01,192718.0,5131625713.0
62.0,2017-09-01,192161.0,5203110593.0
62.0,2017-10-01,192372.0,5381342864.0
62.0,2017-11-01,193206.0,5434309622.0
62.0,2017-12-01,195923.0,7901193910.0
62.0,2018-01-01,197532.0,5693266358.0
62.0,2018-02-01,196171.0,5802933438.0
62.0,2018-03-01,196082.0,5934706025.0
62.0,2018-04-01,193380.0,5991071422.0
62.0,2018-05-01,192263.0,6073086704.0
62.0,2018-06-01,193951.0,8637528045.0
62.0,2018-07-01,192891.0,6236328965.0
62.0,2018-08-01,193043.0,6434534213.0
62.0,2018-09-01,191643.0,6581187054.0
62.0,2018-10-01,191185.0,6849749772.0
62.0,2018-11-01,192085.0,7097977543.0
62.0,2018-12-01,193158.0,10286257222.0
62.0,2019-01-01,195020.0,7688411698.0
62.0,2019-02-01,194132.0,7949815089.0
62.0,2019-03-01,193480.0,8342522779.0
62.0,2019-04-01,191696.0,8348711144.0
62.0,2019-05-01,201507.0,8735335210.0
62.0,2019-06-01,193171.0,12494176025.0
62.0,2019-07-01,192382.0,9177461748.0
62.0,2019-08-01,193089.0,9448932061.0
62.0,2019-09-01,191693.0,9706273130.0
62.0,2019-10-01,191513.0,10233233125.0
62.0,2019-11-01,191920.0,10420968245.0
62.0,2019-12-01,194161.0,15216974831.0
62.0,2020-01-01,195043.0,11433905474.0
62.0,2020-02-01,193966.0,11884602016.0
62.0,2020-03-01,192159.0,11897807141.0
62.0,2020-04-01,187172.0,10847161392.0
62.0,2020-05-01,185791.0,10908943355.0
62.0,2020-06-01,187994.0,15789473417.0
62.0,2020-07-01,184470.0,11213302147.0
62.0,2020-08-01,185169.0,11275941119.0
62.0,2020-09-01,185593.0,11834002223.0
62.0,2020-10-01,185580.0,12596809842.0
62.0,2020-11-01,187498.0,13152257329.0
62.0,2020-12-01,187814.0,19051620562.0
62.0,2021-01-01,190560.0,14428234563.0
62.0,2021-02-01,190224.0,15051755027.0
62.0,2021-03-01,191364.0,15713319476.0
62.0,2021-04-01,189958.0,15921126671.0
62.0,2021-05-01,189267.0,16259536260.0
62.0,2021-06-01,190906.0,23801745769.0
62.0,2021-07-01,190097.0,17529830877.0
62.0,2021-08-01,190697.0,19574956188.0
62.0,2021-09-01,191480.0,20464475052.0
62.0,2021-10-01,192270.0,21201836259.0
62.0,2021-11-01,194368.0,22094909957.0
62.0,2021-12-01,196005.0,33117477519.0
62.0,2022-01-01,198273.0,24714077294.0
62.0,2022-02-01,197240.0,25593310183.0
62.0,2022-03-01,196930.0,27641933717.0
62.0,2022-04-01,194826.0,28577900334.0
62.0,2022-05-01,194770.0,30827890843.0
62.0,2022-06-01,197118.0,46219552986.0
62.0,2022-07-01,197507.0,34238969899.0
62.0,2022-08-01,198274.0,37298074074.0
62.0,2022-09-01,198462.0,39782865730.0
62.0,2022-10-01,198433.0,41390557426.0
62.0,2022-11-01,199716.0,45197930048.0
66.0,2014-01-01,218389.0,1752740914.0
66.0,2014-02-01,218622.0,1775416301.0
66.0,2014-03-01,218177.0,1839147725.0
66.0,2014-04-01,213970.0,1895927826.0
66.0,2014-05-01,215197.0,1978430223.0
66.0,2014-06-01,216258.0,2831463073.0
66.0,2014-07-01,216656.0,2116960431.0
66.0,2014-08-01,217518.0,2189420479.0
66.0,2014-09-01,223600.0,2238778994.0
66.0,2014-10-01,226316.0,2318315159.0
66.0,2014-11-01,228356.0,2357028125.0
66.0,2014-12-01,229530.0,3427618656.0
66.0,2015-01-01,229320.0,2463483943.0
66.0,2015-02-01,234240.0,2584561077.0
66.0,2015-03-01,233292.0,2654498086.0
66.0,2015-04-01,229585.0,2757583343.0
66.0,2015-05-01,229616.0,2832417647.0
66.0,2015-06-01,230677.0,4215263167.0
66.0,2015-07-01,229892.0,3067117163.0
66.0,2015-08-01,229838.0,3115853781.0
66.0,2015-09-01,234066.0,3190335664.0
66.0,2015-10-01,235821.0,3232870511.0
66.0,2015-11-01,237280.0,3305996929.0
66.0,2015-12-01,236344.0,4737989398.0
66.0,2016-01-01,234923.0,3375920853.0
66.0,2016-02-01,236604.0,3539063684.0
66.0,2016-03-01,235194.0,3614583292.0
66.0,2016-04-01,230332.0,3725647729.0
66.0,2016-05-01,228833.0,3797693099.0
66.0,2016-06-01,230221.0,5619514380.0
66.0,2016-07-01,229900.0,3995632193.0
66.0,2016-08-01,230426.0,4189861453.0
66.0,2016-09-01,233981.0,4298163173.0
66.0,2016-10-01,236349.0,4421335470.0
66.0,2016-11-01,236720.0,4457991364.0
66.0,2016-12-01,235891.0,6505367896.0
66.0,2017-01-01,237118.0,4656176723.0
66.0,2017-02-01,237570.0,4733152199.0
66.0,2017-03-01,236950.0,4856305585.0
66.0,2017-04-01,231037.0,4822053790.0
66.0,2017-05-01,229796.0,4995801699.0
66.0,2017-06-01,231483.0,7346491672.0
66.0,2017-07-01,232650.0,5254692442.0
66.0,2017-08-01,233225.0,5361730090.0
66.0,2017-09-01,235061.0,5437482746.0
66.0,2017-10-01,239089.0,5637248610.0
66.0,2017-11-01,238015.0,5797927686.0
66.0,2017-12-01,239360.0,8348945616.0
66.0,2018-01-01,238256.0,5943269648.0
66.0,2018-02-01,238164.0,5912142581.0
66.0,2018-03-01,238148.0,6217915403.0
66.0,2018-04-01,233324.0,6090965194.0
66.0,2018-05-01,232540.0,6229134891.0
66.0,2018-06-01,232438.0,8961130243.0
66.0,2018-07-01,232527.0,6411889975.0
66.0,2018-08-01,232974.0,6598687348.0
66.0,2018-09-01,234794.0,6737213560.0
66.0,2018-10-01,238387.0,7189483392.0
66.0,2018-11-01,239484.0,7424513957.0
66.0,2018-12-01,239444.0,10971088791.0
66.0,2019-01-01,239204.0,8019298049.0
66.0,2019-02-01,240033.0,8141257944.0
66.0,2019-03-01,237786.0,8718391932.0
66.0,2019-04-01,234447.0,8723905225.0
66.0,2019-05-01,233870.0,8992116751.0
66.0,2019-06-01,234464.0,13234215080.0
66.0,2019-07-01,235010.0,9795661241.0
66.0,2019-08-01,234906.0,10192109882.0
66.0,2019-09-01,236461.0,10637497152.0
66.0,2019-10-01,240134.0,11185787422.0
66.0,2019-11-01,238741.0,11481443067.0
66.0,2019-12-01,238879.0,16872212414.0
66.0,2020-01-01,238435.0,12101282229.0
66.0,2020-02-01,238536.0,12449184718.0
66.0,2020-03-01,237601.0,13013230777.0
66.0,2020-04-01,227554.0,12303732215.0
66.0,2020-05-01,225675.0,12462448355.0
66.0,2020-06-01,225183.0,18507189684.0
66.0,2020-07-01,223543.0,13681685264.0
66.0,2020-08-01,223606.0,13538778870.0
66.0,2020-09-01,225642.0,13886824385.0
66.0,2020-10-01,227305.0,14618105184.0
66.0,2020-11-01,227698.0,14852178390.0
66.0,2020-12-01,228886.0,21945519567.0
66.0,2021-01-01,230106.0,15844719512.0
66.0,2021-02-01,231505.0,16682136799.0
66.0,2021-03-01,234025.0,17509775025.0
66.0,2021-04-01,230484.0,17799599973.0
66.0,2021-05-01,229569.0,18241333791.0
66.0,2021-06-01,230970.0,27243412941.0
66.0,2021-07-01,230002.0,20317377352.0
66.0,2021-08-01,230858.0,21406485257.0
66.0,2021-09-01,234590.0,22248997496.0
66.0,2021-10-01,235157.0,23180235956.0
66.0,2021-11-01,237859.0,24261987917.0
66.0,2021-12-01,237475.0,35817328072.0
66.0,2022-01-01,237281.0,25737769155.0
66.0,2022-02-01,239421.0,27499827117.0
